"885381919873024000","@LiveFromALounge @airindiain B'fast right after take-off and then there is lunch around late noon. One meal and one snacker."
"885381537834848256","RT @airindiain: Watch out @BeingSalmanKhan speak on #AirIndia, the official airline partner of #IIFA2017.  #IIFAWithAI @IIFA https://t.co/8…"
"885381018017972224","RT @airindiain: Watch out @BeingSalmanKhan speak on #AirIndia, the official airline partner of #IIFA2017.  #IIFAWithAI @IIFA https://t.co/8…"
"885380220580020225","RT @airindiain: Watch out @BeingSalmanKhan speak on #AirIndia, the official airline partner of #IIFA2017.  #IIFAWithAI @IIFA https://t.co/8…"
"885378939438456835","RT @airindiain: Watch out @BeingSalmanKhan speak on #AirIndia, the official airline partner of #IIFA2017.  #IIFAWithAI @IIFA https://t.co/8…"
"885377977541943296","RT @airindiain: Watch out @BeingSalmanKhan speak on #AirIndia, the official airline partner of #IIFA2017.  #IIFAWithAI @IIFA https://t.co/8…"
"885377827197128704","RT @airindiain: Watch out @BeingSalmanKhan speak on #AirIndia, the official airline partner of #IIFA2017.  #IIFAWithAI @IIFA https://t.co/8…"
"885377818627985408","RT @airindiain: Watch out @BeingSalmanKhan speak on #AirIndia, the official airline partner of #IIFA2017.  #IIFAWithAI @IIFA https://t.co/8…"
"885377686243131392","@annavetticad @IndiGo6E @airindiain if one is celebrity or \"VIP\""
"885377578382405636","RT @deespeak: Thank you @airindiain for your warm hospitality! #NYC #IIFA2017 @IIFA @WizAndreTimmins @wizsabbas @virafsarkari https://t.co/…"
"885377299440218112","RT @airindiain: #Namaste: #FlyAI to the City of Music #Vienna, where immortal symphonies were created by #Mozart. #VIENNAwithAI https://t.c…"
"885377154862563328","@YRDeshmukh @IndiGo6E @airindiain Okay. Thanks"
"885377064899096577","RT @airindiain: #AIFamily welcomes its 24th #B787 aircraft, delivered by @BoeingAirplanes on 11th July'17 at 22:12 Hrs. #FlyAI"
"885376886087458816","RT @airindiain: Watch out @BeingSalmanKhan speak on #AirIndia, the official airline partner of #IIFA2017.  #IIFAWithAI @IIFA https://t.co/8…"
"885376639890149376","RT @airindiain: Watch out @BeingSalmanKhan speak on #AirIndia, the official airline partner of #IIFA2017.  #IIFAWithAI @IIFA https://t.co/8…"
"885376601936056322","@annavetticad @IndiGo6E @airindiain I was never a big fan of @airindiain to start with; not because of any issue wi… https://t.co/rdXYICpGws"
"885376197777031168","RT @airindiain: Watch out @BeingSalmanKhan speak on #AirIndia, the official airline partner of #IIFA2017.  #IIFAWithAI @IIFA https://t.co/8…"
"885375587178512384","@RujutaDiwekar @sjacobtalk @airindiain THis would be Business Class normal class u will not eat the food ."
"885375552072306689","RT @airindiain: Watch out @BeingSalmanKhan speak on #AirIndia, the official airline partner of #IIFA2017.  #IIFAWithAI @IIFA https://t.co/8…"
"885375423013584896","RT @airindiain: Watch out @BeingSalmanKhan speak on #AirIndia, the official airline partner of #IIFA2017.  #IIFAWithAI @IIFA https://t.co/8…"
"885375077172334592","@AeroimagesChris @airindiain Yes u r right, wonder y they do that since their other aircrafts have similar livery o… https://t.co/SKFTGiJNdC"
"885374735718264832","RT @airindiain: Watch out @BeingSalmanKhan speak on #AirIndia, the official airline partner of #IIFA2017.  #IIFAWithAI @IIFA https://t.co/8…"
"885374684518375424","RT @airindiain: Watch out @BeingSalmanKhan speak on #AirIndia, the official airline partner of #IIFA2017.  #IIFAWithAI @IIFA https://t.co/8…"
"885374391386652672","RT @airindiain: Watch out @BeingSalmanKhan speak on #AirIndia, the official airline partner of #IIFA2017.  #IIFAWithAI @IIFA https://t.co/8…"
"885373960686153728",".@airindiain VT-NAA LN595 rolled out of final assembly tonight. https://t.co/XsVDuXx8Xm"
"885373701448978437","RT @airindiain: Watch out @BeingSalmanKhan speak on #AirIndia, the official airline partner of #IIFA2017.  #IIFAWithAI @IIFA https://t.co/8…"
"885373685925793792","@robinjindia @airindiain The livery on the 787 hasn't changed. Every 787 I've seen delivered from Everett has looked like this one."
"885373536688328704","RT @airindiain: Watch out @BeingSalmanKhan speak on #AirIndia, the official airline partner of #IIFA2017.  #IIFAWithAI @IIFA https://t.co/8…"
"885373350222155778","RT @airindiain: Watch out @BeingSalmanKhan speak on #AirIndia, the official airline partner of #IIFA2017.  #IIFAWithAI @IIFA https://t.co/8…"
"885373188775051264","RT @tragicosmicomic: Just booked you over @airindiain ('twas Rs 400 cheaper pp), @jetairways (disguises a snack as a meal)
&amp; @IndiGo6E (sam…"
"885373093258166272","RT @AeroimagesChris: Delivered: @airindiain VT-ANY departed PAE as #AIC160 with 14 souls onboard. https://t.co/Tiop9PDqdB"
"885373018876334080","@kiranshaw @British_Airways They have little accountability to ensure cust satisfaction. Platitudes always, staff d… https://t.co/UN2EsF14sb"
"885372918557003776","RT @AeroimagesChris: .@airindiain VT-ANY departing today as #AIC160 https://t.co/m8s3QgEnyy"
"885372742765129729","RT @airindiain: Watch out @BeingSalmanKhan speak on #AirIndia, the official airline partner of #IIFA2017.  #IIFAWithAI @IIFA https://t.co/8…"
"885371922715889664","RT @SputnikInt: Chopped: @airindiain cuts meat from flight menu as financial woes mount https://t.co/S27SMCI74u #vegetarian https://t.co/4w…"
"885371869079060480","@airindiain (2/2) odds. Extremely good service. Better than any so called \"professional\" airlines. Thank U.AI!(PNR-HFSXR)! Long live A!!"
"885371550966325248","RT @airindiain: Watch out @BeingSalmanKhan speak on #AirIndia, the official airline partner of #IIFA2017.  #IIFAWithAI @IIFA https://t.co/8…"
"885371362251948032","@airindiain (1/1) Trvelled by AI 775 from GAU to CCU yesterday. Really nice flight. AI still is the \"MAHARAJA\" of the skies. Amidst so much."
"885371349534900224","RT @airindiain: Watch out @BeingSalmanKhan speak on #AirIndia, the official airline partner of #IIFA2017.  #IIFAWithAI @IIFA https://t.co/8…"
"885371149575745536","RT @airindiain: Watch out @BeingSalmanKhan speak on #AirIndia, the official airline partner of #IIFA2017.  #IIFAWithAI @IIFA https://t.co/8…"
"885370908373909505","RT @airindiain: Watch out @BeingSalmanKhan speak on #AirIndia, the official airline partner of #IIFA2017.  #IIFAWithAI @IIFA https://t.co/8…"
"885370605981257729","@Yatra_Care I don't have any issues with you bro!
It is for THE @airindiain which needs to figure some other ways t… https://t.co/dOU4z2TF6U"
"885370196185169921","@avirup_das @airindiain @ishan_majmudar Never fly @airindiain - fixed that for you ;)"
"885370161687121921","RT @AeroimagesChris: .@airindiain VT-ANY departing today as #AIC160 https://t.co/m8s3QgEnyy"
"885369790000320513","@PetaIndia @airindiain @PetaIndia proposes putting meat &amp; dairy products on \"no fly\" list &amp; provide only vegan meals on all flights"
"885369768890384385","@airindiain already have...please check..."
"885369663734992897","RT @atulkasbekar: Personal note given by the @airindiain cabin crew enroute @IIFA thanking me for producing #Neerja
Deeply touched n gratef…"
"885369623830347776","@airindiain Guys is the any incident of Fire at your Chicago facility ?"
"885369603907604480","RT @prashantmohokar: @airindiain thank you for business class upgrade"
"885369532184838146","@PetaIndia supports @airindiain 'a only veg policy for domestic economy fliers, suggests other airlines follow.."
"885369403432353792","@YatraOfficial @airindiain The funny part is the ticket said refundable at the time of booking!
Thank you… https://t.co/Dvwl2fwKHY"
"885369090595999744","RT @avirup_das: Never fly @airindiain on a business trip (or any kind of trip for that matter). Flight delayed by 1.5 hours. @ishan_majmudar"
"885368812429692928","@YatraOfficial cancellation:Rs600
@airindiain's cancellation:Rs 5000
Actual ticket cost: Rs 4300
#AirIndiaSucks https://t.co/ws3MTNEUhE"
"885368551086870528","@deespeak @airindiain @IIFA @WizAndreTimmins @wizsabbas @virafsarkari Please Care this pretty women.... nahi to… https://t.co/3Ks79O0zzY"
"885368290452791296","Never fly @airindiain on a business trip (or any kind of trip for that matter). Flight delayed by 1.5 hours. @ishan_majmudar"
"885368135963910144","@flyLAXairport @anshul_dhamija @airindiain DEL-SFO flies via the Pacific to make use of the Jetstream. DEL-LAX woul… https://t.co/HfZ8r5Hd7q"
"885367686057705472","RT @airindiain: Watch out @BeingSalmanKhan speak on #AirIndia, the official airline partner of #IIFA2017.  #IIFAWithAI @IIFA https://t.co/8…"
"885366559237181440","RT @airindiain: @sunilrastogi84 We regret the inconvenience caused to you, Sunil. Pl DM your date of travel &amp; seat no. for us to get it che…"
"885366517617098752","RT @AeroimagesChris: .@airindiain VT-ANY departing today as #AIC160 https://t.co/m8s3QgEnyy"
"885365950039695360","@ravikant101 @ZeeNewsHindi @airindiain These rule is subjected to only common peoples... By the way MPs travels in business"
"885365277692526593","RT @airindiain: Watch out @BeingSalmanKhan speak on #AirIndia, the official airline partner of #IIFA2017.  #IIFAWithAI @IIFA https://t.co/8…"
"885365235950997504","RT @KakaVaani: रेलवे, @airindiain बेचने के बाद अब @narendramodi सरकार बेचेने जा रही है @IndianOilcl 
\"जय श्री राम\"
https://t.co/hJY4s68nMY"
"885365141386051584","RT @deespeak: Thank you @airindiain for your warm hospitality! #NYC #IIFA2017 @IIFA @WizAndreTimmins @wizsabbas @virafsarkari https://t.co/…"
"885364588534939650","RT @flyLAXairport: [PIC] Good news! @airindiain inaugurating service at #LAX this Oct. w/ service to Delhi, India, home to 1 of the Seven W…"
"885364170975203328","Now I have another strongest reason not to fly with @airindiain - no non-veg meals in economy"
"885363779646705665","RT @capt_amarinder: Spoke to @SushmaSwaraj ji on Indians stuck in #Mosul, said @Gen_VKSingh, Indian embassy, @airindiain have been asked to…"
"885361168231149568","RT @deespeak: Thank you @airindiain for your warm hospitality! #NYC #IIFA2017 @IIFA @WizAndreTimmins @wizsabbas @virafsarkari https://t.co/…"
"885361077432631296","RT @deespeak: Thank you @airindiain for your warm hospitality! #NYC #IIFA2017 @IIFA @WizAndreTimmins @wizsabbas @virafsarkari https://t.co/…"
"885360813959032832","देरी से ऑफिस आने वाले एयर इंडिया के वरिष्ठ अधिकारियों को अश्विनी लोहानी की चेतावनी
#airindia @airindiain"
"885359552564219904","@deespeak @airindiain @IIFA @WizAndreTimmins @wizsabbas @virafsarkari love you dear dia ❤"
"885358460937715712","@airindiain Can I check-in my dismantled bicycle as 1 of the baggages in your flight to SFO?? I have a 3 baggage allowance with my ticket."
"885357364701913088","RT @Zee_Hindustan: देर से ऑफिस आने वाले @airindiain के वरिष्ठ अधिकारियों को #AshwaniLohani की चेतावनी https://t.co/PkdEyP7mhy"
"885355952542806016","@AeroimagesChris @airindiain Ok thnx Chris there r differences in the livery like arrow stripes running all the way… https://t.co/LfM6PS6ASv"
"885355458034151424","RT @deespeak: Thank you @airindiain for your warm hospitality! #NYC #IIFA2017 @IIFA @WizAndreTimmins @wizsabbas @virafsarkari https://t.co/…"
"885355210964598784","@airindiain now connects #Lucknow to its neighbouring state capitals #Dehradun, #Jaipur &amp; #Bhopal with daily ATR-72… https://t.co/iEI3SDBCOn"
"885354624261046272","देर से ऑफिस आने वाले @airindiain के वरिष्ठ अधिकारियों को #AshwaniLohani की चेतावनी https://t.co/PkdEyP7mhy"
"885354380500664320","@robinjindia @airindiain Air India applies the Star Alliance decal post delivery"
"885353024570310656","RT @cruisingheights: Parliamentary panel raised concerns over @airindiain decision to stop serving  non-veg food to economy passengers 
htt…"
"885352428115288064","@AeroimagesChris @airindiain ������������������������ this livery looks bit changed, cowling area &amp; no \"Star Alliance\" sticker ? https://t.co/1PRqajNF3p"
"885352254399668224","RT @moneycontrolcom: .@airindiain decision on non-veg food comes under Parliamentary panel lens https://t.co/apa8AfgpJB https://t.co/YIY3PV…"
"885352031870885888","@PMOIndia @airindiain Poor AI now explains non-veg ban to  Parli Std Commtt; interference not desired; Privatise AI soon"
"885351316024770560",".@airindiain decision on non-veg food comes under Parliamentary panel lens https://t.co/apa8AfgpJB https://t.co/YIY3PVdXkN"
"885350697759322112","@shewale_rahul Not Justified. No Non veg for Economy but for Business Class Non Veg is Available.
A Big Partiality… https://t.co/74LSWpEBnK"
"885350549821898752","@mataonline लोकांनी काय खावं अन काय नाही हे ठरवणारे @airindiain कोण?"
"885350498924199937","@airindiain @IIFA Beautiful places"
"885350270544166912","RT @AeroimagesChris: .@airindiain VT-ANY departing today as #AIC160 https://t.co/m8s3QgEnyy"
"885350195554164737","RT @airindiain: #AIFamily welcomes its 24th #B787 aircraft, delivered by @BoeingAirplanes on 11th July'17 at 22:12 Hrs. #FlyAI"
"885348797513060352","@deespeak @airindiain @IIFA @WizAndreTimmins @wizsabbas @virafsarkari nice one diyu.."
"885347007702769664","RT @CaptShaktiLumba: @moca_goi Excellent idea for Indian Carriers&amp;#DGCA to consider @airindiain @flyspicejet @jetairways @goairlinesindia @…"
"885346350715478016","RT @deespeak: Thank you @airindiain for your warm hospitality! #NYC #IIFA2017 @IIFA @WizAndreTimmins @wizsabbas @virafsarkari https://t.co/…"
"885346194175610886","@airindiain not ready improve their service even on #Deathbed 695 Mumbai to Varanasi delayed by 80 mins but no intimation  #Flightdelayed"
"885345384318590977","@airindiain AI 992 landed Lko 0815.Domestic passengers waiting for luggage since 1 hr. Dismal state"
"885343965158948864","RT @cruisingheights: Parliamentary panel raised concerns over @airindiain decision to stop serving  non-veg food to economy passengers 
htt…"
"885343941788286976","Parliamentary panel raised concerns over @airindiain decision to stop serving  non-veg food to economy passengers 
https://t.co/8QR1Ebf7YN"
"885340755786579968","RT @flyLAXairport: [PIC] Good news! @airindiain inaugurating service at #LAX this Oct. w/ service to Delhi, India, home to 1 of the Seven W…"
"885340548977930241","RT @deespeak: Thank you @airindiain for your warm hospitality! #NYC #IIFA2017 @IIFA @WizAndreTimmins @wizsabbas @virafsarkari https://t.co/…"
"885339541162176513","@airindiain @ShivAroor @PoulomiMSaha 
Realisation very fast.
He might find that most of them are his own cronies https://t.co/2fE41ugbY1"
"885336536488738816","RT @Vishnu_vedanta: Why isn't @airindiain not suing BBC? Really!? Cattle class??!! @Ashok_Gajapathi @MrsGandhi @jayantsinha  https://t.co/R…"
"885336327830372353","@moca_goi Excellent idea for Indian Carriers&amp;#DGCA to consider @airindiain @flyspicejet @jetairways… https://t.co/deMgJBOgNC"
"885335794994610176","No non veg food in @airindiain .... the airlines is off my list..
@Ashok_Gajapathi .."
"885333792184991745","RT @airindiain: #AIFamily welcomes its 24th #B787 aircraft, delivered by @BoeingAirplanes on 11th July'17 at 22:12 Hrs. #FlyAI"
"885332433641525248","RT @airindiain: #AIFamily welcomes its 24th #B787 aircraft, delivered by @BoeingAirplanes on 11th July'17 at 22:12 Hrs. #FlyAI"
"885331868769370112","@airindiain @moca_goi @Ashok_Gajapathi"
"885331743258976257","RT @deespeak: Thank you @airindiain for your warm hospitality! #NYC #IIFA2017 @IIFA @WizAndreTimmins @wizsabbas @virafsarkari https://t.co/…"
"885331666981367808","RT @akshaykumar: Proud &amp; honoured 2 fly @AirliftFilm on d wings of our national carrier @airindiain with Mr. Lohani &amp; @NimratOfficial https…"
"885331521975996416","RT @flyLAXairport: [PIC] Good news! @airindiain inaugurating service at #LAX this Oct. w/ service to Delhi, India, home to 1 of the Seven W…"
"885331006592434176","RT @deespeak: Thank you @airindiain for your warm hospitality! #NYC #IIFA2017 @IIFA @WizAndreTimmins @wizsabbas @virafsarkari https://t.co/…"
"885330144541331456","RT @AeroimagesChris: .@airindiain VT-ANY departing today as #AIC160 https://t.co/m8s3QgEnyy"
"885330093471551488","@airindiain it's 8.15am, flight AI9736 dep time 9.55am, check-in Airindia staff has yet not reported at Guwahati airport..."
"885326465553661952","@jayantsinha @airindiain Tried booking using AI miles but call centre says ac suspended however I get regular sms about my miles!! Help"
"885326397274763268","@KamatGurudas @airindiain Yes. People in its boards should be held accountable for orders &amp; contracts to influentia… https://t.co/VxARxpTMWW"
"885325988061519874","@airindiain You're so right. He has so cmpltly abandoned Bihar. The only admin that can compare to his is that of b… https://t.co/wjQtq61LxU"
"885323882508328960","@airindiain are economy class pass allowed to bring their own non - veg food to eat non - veg food during flight ??"
"885322089024114688","RT @flyLAXairport: [PIC] Good news! @airindiain inaugurating service at #LAX this Oct. w/ service to Delhi, India, home to 1 of the Seven W…"
"885320686624849920","Thank you @airindiain for the worst ever service #AI439 It's evident why you guys are a burden to the nation ������������ #worst airlines #disgusted"
"885317405395865600","RT @SputnikInt: Chopped: @airindiain cuts meat from flight menu as financial woes mount https://t.co/S27SMCI74u #vegetarian https://t.co/4w…"
"885317091951132672","@EnidJDsouza @airindiain Watch out for this space ;)"
"885316667861065728","RT @SputnikInt: Chopped: @airindiain cuts meat from flight menu as financial woes mount https://t.co/S27SMCI74u #vegetarian https://t.co/4w…"
"885316319930966016","RT @EconomicTimes: .@airindiain decision on non-veg #food comes under Par panel lens 
https://t.co/NID0f6BqX8"
"885316219905089537","RT @AeroimagesChris: .@airindiain VT-ANY departing today as #AIC160 https://t.co/m8s3QgEnyy"
"885314780973613056","RT @SputnikInt: Chopped: @airindiain cuts meat from flight menu as financial woes mount https://t.co/S27SMCI74u #vegetarian https://t.co/4w…"
"885314086052876288","Chopped: @airindiain cuts meat from flight menu as financial woes mount https://t.co/S27SMCI74u #vegetarian https://t.co/4wutNIxtO1"
"885311671245451265","RT @KakaVaani: रेलवे, @airindiain बेचने के बाद अब @narendramodi सरकार बेचेने जा रही है @IndianOilcl 
\"जय श्री राम\"
https://t.co/hJY4s68nMY"
"885311096755691525","RT @flyLAXairport: [PIC] Good news! @airindiain inaugurating service at #LAX this Oct. w/ service to Delhi, India, home to 1 of the Seven W…"
"885310289582764033","@airindiain Thanks for accommodating the last moment request. Managed to catch the flight, thanks to your superb team. Keep shining. :)"
"885304728292405248","@PerethevirajNa5 @abpnewshindi @airindiain ड्राइवर सलीम नही हर्ष देसाई था और गोलियां दाईं तरफ से चल रहीं थी सामने से नहीं।"
"885297564001677312","@airindiain Air India  can't even show accurate flight status. AI 127 shows on time on website - the flight is delayed by more than 7 hours"
"885295505546383361","#Indian PM @narendramodi #Cabinet has #signed #plan to #sell #all or #part of #AirIndia @airindiain. There’s about… https://t.co/L7Oj04dnvK"
"885295356568895489","RT @AeroimagesChris: Delivered: @airindiain VT-ANY departed PAE as #AIC160 with 14 souls onboard. https://t.co/Tiop9PDqdB"
"885295255096090625","RT @AeroimagesChris: .@airindiain VT-ANY departing today as #AIC160 https://t.co/m8s3QgEnyy"
"885294424321703938","@AeroimagesChris @airindiain Amazing photo Chris! ������"
"885293728243625984","RT @AeroimagesChris: .@airindiain VT-ANY departing today as #AIC160 https://t.co/m8s3QgEnyy"
"885293395945508869","RT @AeroimagesChris: .@airindiain VT-ANY departing today as #AIC160 https://t.co/m8s3QgEnyy"
"885292486624595968",".@airindiain VT-ANY departing today as #AIC160 https://t.co/m8s3QgEnyy"
"885291389587795968","@airindiain thank you for business class upgrade"
"885290679823454209","RT @AeroimagesChris: Delivered: @airindiain VT-ANY departed PAE as #AIC160 with 14 souls onboard. https://t.co/Tiop9PDqdB"
"885286272687886338","RT @deespeak: Thank you @airindiain for your warm hospitality! #NYC #IIFA2017 @IIFA @WizAndreTimmins @wizsabbas @virafsarkari https://t.co/…"
"885276237911834625","Delivered: @airindiain VT-ANY departed PAE as #AIC160 with 14 souls onboard. https://t.co/Tiop9PDqdB"
"885274055019855873","RT @EconomicTimes: .@airindiain decision on non-veg #food comes under Par panel lens 
https://t.co/NID0f6BqX8"
"885272530474344448","Really sad experience with @airindiain @airindia_ch  . Chennai to Delhi was to to fly at 9 pm yesterday. It's cancelled now."
"885271608994267136","RT @Unicorn_Chennai: @IISuperwomanII And thanks to @AirIndiaIn for treating our QUEEN RIGHTTT, we really appreciate the crew's efforts to m…"
"885269960343379968","RT @Unicorn_Chennai: @IISuperwomanII And thanks to @AirIndiaIn for treating our QUEEN RIGHTTT, we really appreciate the crew's efforts to m…"
"885269487200727040","RT @Unicorn_Chennai: @IISuperwomanII And thanks to @AirIndiaIn for treating our QUEEN RIGHTTT, we really appreciate the crew's efforts to m…"
"885261334216048642","RT @EconomicTimes: .@airindiain's most unusual baggage puts a spanner on @narendramodi government's big selloff plan 
https://t.co/5shzNl4o…"
"885253980535742464","@airindiain no infant seat belt. It's a basic safety requirement! #AI101 #airlinesafety #horribleservice"
"885253941180731393","@deespeak @airindiain @IIFA @WizAndreTimmins @wizsabbas @virafsarkari  https://t.co/RnSP0V9hMj"
"885250512265908224","@amit12354 @airindiain Where are the 5 tweets to Air India?"
"885249942108950528","@airindiain Is there a way I could surprise a special family on your flight from Newark US to London on 13 July 2017? please DM me!! #help"
"885248241855414272","@airindiain they have cancelled the flight after having passengers wait in inside flight for 5 hours!! AI 43. @jayantsinha @Ashok_Gajapathi"
"885246376501587969","@br0wn_butter @airindiain I dont think they'll even have a first class. 5 hours and no news yet. Absolutely ridicul… https://t.co/FZfLiKdIzd"
"885245737595920384","RT @coolvarun05: @airindiain AI043 departure time 20:30.
Current status :- its in repairing stage.No one is taking responsibility at Chenna…"
"885245272800067585","RT @ACBLive: Blimey they're BRAVE!!! Do passengers on return flight realise they could be arrested? @TheChennai6 @PMOindia @airindiain @fli…"
"885242086739423232","@vacchu @airindiain @jayantsinha @Ashok_Gajapathi Most passengers might miss connections from Del. No info about that as well #airindia"
"885241141787901952","@airindiain Adding to this, most ppl will miss conn to US from Del and there has been absolutely no info or respons… https://t.co/iAxFNek3Ic"
"885240573094842368","@airindiain Passengers in flight AI 43 from Maa to Del have been sitting inside flight for the past 5 hrs. No info about dep and connections"
"885239034448035840","RT @deespeak: Thank you @airindiain for your warm hospitality! #NYC #IIFA2017 @IIFA @WizAndreTimmins @wizsabbas @virafsarkari https://t.co/…"
"885237843529916416","@airindiain if everyone misses their connecting flight.... hoping you bump people to first class on their 16 hour flights. right thing to do"
"885237687254343683","@airindiain YOU NEED TO FIX THE PROBLEM. PEOPLE ARE MISSING THEIR FLIGHTS TO THE US"
"885237592928559104","the fact that people in the last 4 hours have heard nothing about the flight @airindiain is insane"
"885237444790046721","@airindiain NO one knows what they can do about their next flights and you guys need to be accomodating"
"885237333947109376","@airindiain this is absolutely ridiculous that you guys are doing this to your passengers, many have connecting flights"
"885237101863866369","RT @airindiain: Here's your chance to win free tickets as #AirIndia &amp; #DMRC celebrates #GrandWeek at Airport Express Metro Line from 11-14t…"
"885237054040354816","RT @airindiain: #AIFamily welcomes its 24th #B787 aircraft, delivered by @BoeingAirplanes on 11th July'17 at 22:12 Hrs. #FlyAI"
"885237037233721344","@airindiain let your passengers know why you guys arent letting the chennai-delhi flight taking off, causing them to miss next flights?"
"885236354489122816","RT @deespeak: Thank you @airindiain for your warm hospitality! #NYC #IIFA2017 @IIFA @WizAndreTimmins @wizsabbas @virafsarkari https://t.co/…"
"885226423429902336","RT @deespeak: Thank you @airindiain for your warm hospitality! #NYC #IIFA2017 @IIFA @WizAndreTimmins @wizsabbas @virafsarkari https://t.co/…"
"885224044152446976","RT @akshaykumar: Proud &amp; honoured 2 fly @AirliftFilm on d wings of our national carrier @airindiain with Mr. Lohani &amp; @NimratOfficial https…"
"885223450620702721","RT @coolvarun05: @airindiain AI043 departure time 20:30.
Current status :- its in repairing stage.No one is taking responsibility at Chenna…"
"885223323998625796","@airindiain AI043 departure time 20:30.
Current status :- its in repairing stage.No one is taking responsibility at Chennai Airport."
"885220245979279360","RT @deespeak: Thank you @airindiain for your warm hospitality! #NYC #IIFA2017 @IIFA @WizAndreTimmins @wizsabbas @virafsarkari https://t.co/…"
"885217095327203328","@ivivek_nambiar @IndiGo6E @airindiain Hmm. Thanks for that feedback. Hello @airindiain, are you reading this?"
"885216972358602752","@airindiain Still in aircraft for last 3 hours flight no 043 air India Chennai to Delhi very disgusting"
"885216424569864192","@annavetticad @IndiGo6E @airindiain WC wasn't provided in the first place. There was no help, there was no priority… https://t.co/KGaBJUuhgB"
"885215781864091648","@ivivek_nambiar @IndiGo6E @airindiain Oh okay, why was that?"
